status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.003089	0.003057	0.000000	6664	341	0	0	0	16	0	1	0	24	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	hello-world
0	1.076667	0.808839	0.299775	9420	121594	0	0	0	16	0	1988	2	25	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	bin-true
0	13.473422	10.453742	3.329613	26556	1994223	0	0	0	24512	0	10495	152	26	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.cpython
0	15.330428	10.797113	4.146085	29620	1901134	0	0	0	37744	0	13795	156	27	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.util-linux
0	4.067910	2.275548	0.853913	20692	419314	0	0	0	3712	0	1939	20	28	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.ocaml
0	0.043341	0.031232	0.012789	19860	6481	0	0	0	88	0	37	1	29	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.tcc
0	1.589190	1.168650	0.430768	23904	227672	0	0	0	3136	0	760	8	30	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.yash
0	0.024347	0.019034	0.006112	9708	3061	0	0	0	16	0	37	0	31	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	abuild-print-help
0	0.001180	0.001141	0.000000	4152	183	0	0	0	8	0	1	0	32	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	hello-world
0	0.978089	0.723797	0.284816	6764	116826	0	0	0	8	0	1978	22	33	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	bin-true
0	13.623183	10.408648	3.512845	26452	1992017	0	0	0	24504	0	10537	126	34	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	configure.cpython
0	15.087616	10.574264	3.995817	29788	1900126	0	0	0	37736	0	13772	156	35	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	configure.util-linux
0	4.030744	2.240878	0.845669	20620	418126	0	0	0	3704	0	1941	19	36	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	configure.ocaml
0	0.044704	0.031787	0.013718	19832	6279	0	0	0	80	0	35	0	37	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	configure.tcc
0	1.643721	1.149568	0.504840	23916	227020	0	0	0	3128	0	760	8	38	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	configure.yash
0	0.021502	0.016790	0.005384	7116	2861	0	0	0	8	0	35	0	39	lenny	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.36.0/_bin/cxx-opt-sh/osh-static	abuild-print-help
