status	elapsed_secs	user_secs	sys_secs	max_rss_KiB	minor_faults	major_faults	swaps	in_block	out_block	signals	voluntary_ctx	involuntary_ctx	task_id	host_name	sh_path	workload
0	0.075779	0.034254	0.010800	25720	5583	0	0	0	96	0	34	2	29	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.tcc
0	1.670948	1.083882	0.355347	32008	177839	0	0	0	3648	0	768	106	30	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	configure.yash
0	0.018781	0.013315	0.005736	10272	3370	0	0	0	16	0	33	0	31	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/mycpp-nosouffle/osh	abuild-print-help
0	0.001476	0.001289	0.000000	4112	199	0	0	0	8	0	1	1	32	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	hello-world
0	0.844095	0.580410	0.256960	6728	119581	0	0	0	8	0	1995	81	33	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	bin-true
0	13.714522	8.819979	3.153393	32520	1712435	1	0	0	25296	0	9669	915	34	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.cpython
0	11.607184	8.367113	3.236287	36576	1567229	0	0	0	35952	0	15244	1139	35	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.util-linux
0	3.307496	1.662655	0.657411	26004	352038	0	0	0	4472	0	1998	213	36	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.ocaml
0	0.032767	0.017934	0.014204	25736	5124	0	0	0	88	0	34	4	37	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.tcc
0	1.315651	0.999615	0.301096	32652	174078	0	0	0	3640	0	763	127	38	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	configure.yash
0	0.016551	0.015880	0.000855	7336	2889	0	0	0	8	0	31	2	39	hoover	/home/andy/git/oils-for-unix/oils/../benchmark-data/src/oils-for-unix-0.35.0/_bin/cxx-opt-sh/osh-static	abuild-print-help
